Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações intencionais
2025-04-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-04-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-05-31,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-06-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-07-31,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-19,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-20,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-21,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-22,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-23,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-24,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-25,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-26,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-27,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-28,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-29,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-30,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-08-31,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-01,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-02,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-03,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-04,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-05,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-06,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-07,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-08,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-09,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-10,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-11,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-12,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-13,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-14,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-15,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-16,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-17,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
2025-09-18,Wir_CDJyqiI,Qual é a torcida mais chora ? #futebol #flamengo #Corinthians #palmeiras #santos #sãopaulo #inter,"Oct 16, 2025",32,0
